Time, Queue-Density
272.8, 0.761117, 0.000424251
272.867, 0.761104, 0.00129437
272.933, 0.761306, 0.000818777
273, 0.763522, 0.00309136
273.067, 0.763041, 0.00134301
273.133, 0.762973, 0.00105657
273.2, 0.762955, 0.000445869
273.267, 0.761993, 0.00140786
273.333, 0.761544, 0.00116196
273.4, 0.761541, 0.000421549
273.467, 0.761325, 0.00118628
273.533, 0.761149, 0.00134031
273.6, 0.760798, 0.000318864
273.667, 0.760868, 0.0010863
273.733, 0.760477, 0.00124303
273.8, 0.760182, 0.000367504
273.867, 0.759806, 0.00112413
273.933, 0.760047, 0.00118358
274, 0.760179, 0.000383717
274.067, 0.760147, 0.00119169
274.133, 0.760298, 0.00112953
274.2, 0.760879, 0.000629621
274.267, 0.761047, 0.00133761
274.333, 0.760912, 0.00138354
274.4, 0.760577, 0.000597194
274.467, 0.760731, 0.0013241
274.533, 0.760174, 0.00135112
274.6, 0.760087, 0.000624216
274.667, 0.760247, 0.00281573
274.733, 0.759598, 0.000916058
274.8, 0.759717, 0.000424251
274.867, 0.759255, 0.000775542
274.933, 0.759034, 0.000999827
275, 0.75875, 0.000340482
275.067, 0.758361, 0.00104577
275.133, 0.757731, 0.00228609
275.2, 0.757499, 0.000834991
275.267, 0.756726, 0.0032616
275.333, 0.756304, 0.00333996
275.4, 0.756847, 0.00156189
275.467, 0.756102, 0.00495049
275.533, 0.756407, 0.00669344
275.6, 0.755912, 0.00192129
275.667, 0.756283, 0.00720686
275.733, 0.756315, 0.00757977
275.8, 0.756258, 0.00348318
275.867, 0.755934, 0.009066
275.933, 0.756445, 0.0088201
276, 0.756439, 0.00464514
276.067, 0.756488, 0.0109332
276.133, 0.757715, 0.0119736
276.2, 0.758447, 0.00645834
276.267, 0.759471, 0.0139706
276.333, 0.762352, 0.0185995
276.4, 0.761984, 0.00819318
276.467, 0.762755, 0.0152271
276.533, 0.762925, 0.015627
276.6, 0.763222, 0.00826344
276.667, 0.7638, 0.0159594
276.733, 0.764476, 0.0156784
276.8, 0.764657, 0.00873633
276.867, 0.765103, 0.0167052
276.933, 0.7653, 0.0176942
277, 0.765457, 0.00921462
277.067, 0.7659, 0.0189319
277.133, 0.76674, 0.0184941
277.2, 0.766648, 0.0103333
277.267, 0.766957, 0.0208964
277.333, 0.767546, 0.0221394
277.4, 0.767065, 0.0123843
277.467, 0.767448, 0.0248795
277.533, 0.767059, 0.0261144
277.6, 0.767194, 0.0159
277.667, 0.768224, 0.0272601
277.733, 0.769567, 0.0263144
277.8, 0.769786, 0.0144002
277.867, 0.77021, 0.0277276
277.933, 0.770213, 0.028468
278, 0.769816, 0.0186995
278.067, 0.769394, 0.0317269
278.133, 0.769686, 0.0324079
278.2, 0.770342, 0.0184563
278.267, 0.770029, 0.0324998
278.333, 0.770232, 0.0306028
278.4, 0.770042, 0.0135436
278.467, 0.769999, 0.0250686
278.533, 0.770805, 0.0237445
278.6, 0.769875, 0.0152325
278.667, 0.768078, 0.0293463
278.733, 0.766897, 0.0295381
278.8, 0.766965, 0.0163891
278.867, 0.76684, 0.029657
278.933, 0.767313, 0.0297732
279, 0.767916, 0.018032
279.067, 0.768589, 0.0313243
279.133, 0.768743, 0.0335266
279.2, 0.768759, 0.0172727
279.267, 0.768932, 0.031046
279.333, 0.76938, 0.0291949
279.4, 0.769753, 0.014611
279.467, 0.770037, 0.0281573
279.533, 0.771591, 0.0282816
279.6, 0.771912, 0.0164161
279.667, 0.772412, 0.0321458
279.733, 0.774404, 0.0315837
279.8, 0.775517, 0.0169673
279.867, 0.777174, 0.0343751
279.933, 0.779595, 0.0376556
280, 0.780787, 0.0214071
280.067, 0.783129, 0.0450273
280.133, 0.784732, 0.0467649
280.2, 0.784491, 0.0277249
280.267, 0.784953, 0.0514857
280.333, 0.784926, 0.0549445
280.4, 0.785426, 0.0331618
280.467, 0.786286, 0.0616596
280.533, 0.786653, 0.0640484
280.6, 0.78681, 0.0387095
280.667, 0.788483, 0.0708229
280.733, 0.789153, 0.0736332
280.8, 0.789428, 0.0446355
280.867, 0.789299, 0.0787783
280.933, 0.790858, 0.0819804
281, 0.790531, 0.0513749
281.067, 0.792779, 0.0866634
281.133, 0.793411, 0.0876281
281.2, 0.79386, 0.0562632
281.267, 0.794214, 0.0899574
281.333, 0.791036, 0.0896494
281.4, 0.791774, 0.0562903
281.467, 0.793122, 0.0929407
281.533, 0.794279, 0.0920868
281.6, 0.795189, 0.0613543
281.667, 0.795846, 0.0942107
281.733, 0.793701, 0.095778
281.8, 0.793914, 0.0609003
281.867, 0.790704, 0.0967779
281.933, 0.789401, 0.0978155
282, 0.787042, 0.0636728
282.067, 0.785678, 0.0997692
282.133, 0.785715, 0.10349
282.2, 0.786129, 0.066429
282.267, 0.787869, 0.105617
282.333, 0.788431, 0.105306
282.4, 0.78838, 0.0695717
282.467, 0.788158, 0.110135
282.533, 0.790479, 0.111097
282.6, 0.790361, 0.0729604
282.667, 0.78821, 0.115283
282.733, 0.786729, 0.115818
282.8, 0.785075, 0.074806
282.867, 0.777476, 0.11692
282.933, 0.772002, 0.117069
283, 0.768859, 0.078808
283.067, 0.767075, 0.117301
283.133, 0.763895, 0.12059
283.2, 0.761633, 0.080151
283.267, 0.749819, 0.1252
283.333, 0.746752, 0.125986
283.4, 0.74419, 0.0843665
283.467, 0.739469, 0.131896
283.533, 0.736043, 0.134369
283.6, 0.734324, 0.0895575
283.667, 0.717062, 0.135274
283.733, 0.715055, 0.137965
283.8, 0.713587, 0.0935027
283.867, 0.711174, 0.142489
283.933, 0.711409, 0.144278
284, 0.710215, 0.0934892
284.067, 0.699922, 0.138368
284.133, 0.699768, 0.139027
284.2, 0.69799, 0.0956402
284.267, 0.699555, 0.141024
284.333, 0.702681, 0.13856
284.4, 0.703268, 0.0921868
284.467, 0.705035, 0.134912
284.533, 0.709364, 0.135098
284.6, 0.710847, 0.089725
284.667, 0.716054, 0.133428
284.733, 0.719743, 0.133115
284.8, 0.722691, 0.0912545
284.867, 0.727985, 0.135047
284.933, 0.734324, 0.135268
285, 0.737327, 0.0899115
285.067, 0.738621, 0.135668
285.133, 0.742166, 0.135914
285.2, 0.743034, 0.0926353
285.267, 0.744566, 0.14013
285.333, 0.746136, 0.1405
285.4, 0.745417, 0.0913031
285.467, 0.746941, 0.138368
285.533, 0.751186, 0.138141
285.6, 0.752675, 0.0916382
285.667, 0.755558, 0.138608
285.733, 0.757372, 0.139419
285.8, 0.756612, 0.0924354
285.867, 0.756253, 0.14287
285.933, 0.758199, 0.142692
286, 0.759104, 0.0936703
286.067, 0.759361, 0.139633
286.133, 0.760879, 0.138522
286.2, 0.754237, 0.0910113
286.267, 0.748873, 0.137157
286.333, 0.737537, 0.138535
286.4, 0.737556, 0.0879037
286.467, 0.735289, 0.132485
286.533, 0.734622, 0.134658
286.6, 0.733862, 0.0886711
286.667, 0.732184, 0.137184
286.733, 0.729741, 0.138209
286.8, 0.730725, 0.0909626
286.867, 0.731144, 0.138276
286.933, 0.729141, 0.137376
287, 0.72862, 0.0897493
287.067, 0.724005, 0.137163
287.133, 0.72261, 0.138349
287.2, 0.721237, 0.092484
287.267, 0.720416, 0.143656
287.333, 0.722153, 0.146453
287.4, 0.72298, 0.0955105
287.467, 0.726807, 0.148512
287.533, 0.727304, 0.149107
287.6, 0.72852, 0.0951484
287.667, 0.727277, 0.150382
287.733, 0.728623, 0.148899
287.8, 0.72779, 0.0969724
287.867, 0.721494, 0.151976
287.933, 0.718246, 0.153219
288, 0.717319, 0.101115
288.067, 0.717344, 0.148331
288.133, 0.716309, 0.151974
288.2, 0.710383, 0.0977912
288.267, 0.705683, 0.152379
288.333, 0.699652, 0.154244
288.4, 0.697596, 0.0998071
288.467, 0.694691, 0.156135
288.533, 0.685798, 0.155524
288.6, 0.684798, 0.0993531
288.667, 0.682671, 0.156913
288.733, 0.681896, 0.158156
288.8, 0.682663, 0.0979425
288.867, 0.681636, 0.158624
288.933, 0.680898, 0.156932
289, 0.679885, 0.0972453
289.067, 0.678475, 0.156292
289.133, 0.676705, 0.154352
289.2, 0.676532, 0.0953997
289.267, 0.674229, 0.153952
289.333, 0.671265, 0.155411
289.4, 0.671392, 0.0959942
289.467, 0.666352, 0.155805
289.533, 0.667736, 0.157894
289.6, 0.669079, 0.0974156
289.667, 0.654438, 0.158124
289.733, 0.655041, 0.154719
289.8, 0.655006, 0.098991
289.867, 0.655306, 0.157481
289.933, 0.652006, 0.156197
290, 0.650793, 0.0968832
290.067, 0.649809, 0.154468
290.133, 0.650012, 0.155992
290.2, 0.648728, 0.0973372
290.267, 0.649128, 0.155389
290.333, 0.649269, 0.154081
290.4, 0.647512, 0.0961807
290.467, 0.645767, 0.148993
290.533, 0.641078, 0.145688
290.6, 0.639989, 0.0901736
290.667, 0.636917, 0.142775
290.733, 0.634898, 0.140562
290.8, 0.636279, 0.0884982
290.867, 0.635263, 0.136395
290.933, 0.63522, 0.138546
291, 0.632801, 0.0865364
291.067, 0.631588, 0.138727
291.133, 0.630656, 0.139946
291.2, 0.629359, 0.0892683
291.267, 0.629097, 0.140527
291.333, 0.619228, 0.144407
291.4, 0.619985, 0.0844962
291.467, 0.62123, 0.135031
291.533, 0.620412, 0.132726
291.6, 0.619479, 0.0851258
291.667, 0.616431, 0.130661
291.733, 0.618628, 0.131107
291.8, 0.618998, 0.0842125
291.867, 0.617745, 0.127989
291.933, 0.60402, 0.131329
292, 0.602858, 0.0876659
292.067, 0.606192, 0.134171
292.133, 0.60506, 0.13516
292.2, 0.603901, 0.0864553
292.267, 0.602677, 0.131331
292.333, 0.597875, 0.132264
292.4, 0.596602, 0.0858933
292.467, 0.593824, 0.131358
292.533, 0.589012, 0.130586
292.6, 0.588428, 0.0858122
292.667, 0.584364, 0.127586
292.733, 0.582786, 0.12771
292.8, 0.584334, 0.0845124
292.867, 0.580662, 0.128272
292.933, 0.559755, 0.126548
293, 0.553015, 0.0887171
293.067, 0.548751, 0.124573
293.133, 0.543411, 0.126335
293.2, 0.540339, 0.0826506
293.267, 0.532946, 0.12917
293.333, 0.528436, 0.126697
293.4, 0.525255, 0.0856041
293.467, 0.516459, 0.129513
293.533, 0.50875, 0.132912
293.6, 0.507282, 0.0908546
293.667, 0.503356, 0.135344
293.733, 0.500643, 0.136349
293.8, 0.499484, 0.0922678
293.867, 0.494414, 0.136633
293.933, 0.482109, 0.136403
294, 0.478996, 0.0951943
294.067, 0.47598, 0.139595
294.133, 0.470548, 0.14114
294.2, 0.467068, 0.0948647
294.267, 0.473945, 0.140819
294.333, 0.474804, 0.140595
294.4, 0.475293, 0.0963293
294.467, 0.485024, 0.141013
294.533, 0.490115, 0.142189
294.6, 0.491566, 0.0965238
294.667, 0.501384, 0.146091
294.733, 0.520559, 0.139719
294.8, 0.523985, 0.093219
294.867, 0.529376, 0.141965
294.933, 0.536564, 0.143159
295, 0.539037, 0.0962455
295.067, 0.541895, 0.142243
295.133, 0.540993, 0.14013
295.2, 0.540923, 0.0962915
295.267, 0.541447, 0.144243
295.333, 0.539974, 0.145859
295.4, 0.540588, 0.0997963
295.467, 0.537985, 0.148185
295.533, 0.535797, 0.147312
295.6, 0.532954, 0.101266
295.667, 0.530257, 0.146561
295.733, 0.526377, 0.146153
295.8, 0.52682, 0.100583
295.867, 0.52545, 0.147756
295.933, 0.526214, 0.147353
296, 0.525798, 0.102366
296.067, 0.527847, 0.149412
296.133, 0.531027, 0.148753
296.2, 0.531857, 0.107252
296.267, 0.528263, 0.152509
296.333, 0.517854, 0.155527
296.4, 0.520059, 0.103228
296.467, 0.520869, 0.148066
296.533, 0.523082, 0.148128
296.6, 0.526052, 0.105298
296.667, 0.527598, 0.148658
296.733, 0.52716, 0.149979
296.8, 0.527647, 0.106557
296.867, 0.526347, 0.149879
296.933, 0.526949, 0.148877
297, 0.527628, 0.10486
297.067, 0.528068, 0.149131
297.133, 0.526612, 0.149299
297.2, 0.526898, 0.106446
297.267, 0.524531, 0.149663
297.333, 0.522315, 0.153079
297.4, 0.521015, 0.106927
297.467, 0.524777, 0.154181
297.533, 0.529225, 0.158043
297.6, 0.529984, 0.111573
297.667, 0.533808, 0.158954
297.733, 0.534162, 0.160202
297.8, 0.535405, 0.111519
297.867, 0.537456, 0.163377
297.933, 0.542468, 0.162937
298, 0.535415, 0.113251
298.067, 0.543749, 0.156957
298.133, 0.548521, 0.158132
298.2, 0.552048, 0.109843
298.267, 0.558025, 0.159575
298.333, 0.559168, 0.158594
298.4, 0.550718, 0.107122
298.467, 0.550213, 0.157248
298.533, 0.552829, 0.150833
298.6, 0.538737, 0.102636
298.667, 0.540074, 0.14755
298.733, 0.539809, 0.14581
298.8, 0.53945, 0.0942324
298.867, 0.522004, 0.143067
298.933, 0.526204, 0.139187
299, 0.525647, 0.0906222
299.067, 0.527157, 0.135341
299.133, 0.509179, 0.13572
299.2, 0.509242, 0.0842827
299.267, 0.507677, 0.134458
299.333, 0.513722, 0.133466
299.4, 0.513554, 0.0831937
299.467, 0.511903, 0.131729
299.533, 0.510339, 0.130523
299.6, 0.508326, 0.0806644
299.667, 0.494682, 0.127443
299.733, 0.497636, 0.122484
299.8, 0.499046, 0.0750843
299.867, 0.506329, 0.124211
299.933, 0.509188, 0.127494
300, 0.510166, 0.0804915
300.067, 0.51022, 0.129794
300.133, 0.5153, 0.129864
300.2, 0.516389, 0.0811697
300.267, 0.531681, 0.132164
300.333, 0.543833, 0.132845
300.4, 0.547008, 0.0820345
300.467, 0.566548, 0.133536
300.533, 0.573501, 0.13198
300.6, 0.576843, 0.0814859
300.667, 0.593057, 0.132174
300.733, 0.600945, 0.131061
300.8, 0.605514, 0.0826749
300.867, 0.621371, 0.130875
300.933, 0.630067, 0.128483
301, 0.631807, 0.0806671
301.067, 0.646553, 0.125408
301.133, 0.653876, 0.121101
301.2, 0.655449, 0.0783162
301.267, 0.656384, 0.121028
301.333, 0.659924, 0.125405
301.4, 0.659343, 0.0768462
301.467, 0.657886, 0.119342
301.533, 0.657319, 0.119142
301.6, 0.657078, 0.0777352
301.667, 0.666517, 0.117501
301.733, 0.664896, 0.117985
301.8, 0.664104, 0.0809157
301.867, 0.663896, 0.118493
301.933, 0.675799, 0.11966
302, 0.679164, 0.0815481
302.067, 0.683957, 0.120793
302.133, 0.688486, 0.121076
302.2, 0.688867, 0.0832937
302.267, 0.690251, 0.120193
302.333, 0.692375, 0.120593
302.4, 0.692513, 0.0819129
302.467, 0.694137, 0.119196
302.533, 0.696536, 0.117066
302.6, 0.696469, 0.0821209
302.667, 0.697101, 0.120239
302.733, 0.698101, 0.118525
302.8, 0.698366, 0.0818804
302.867, 0.702092, 0.12122
302.933, 0.70257, 0.123941
303, 0.702062, 0.0847529
303.067, 0.702254, 0.12083
303.133, 0.701533, 0.123114
303.2, 0.7007, 0.084153
303.267, 0.700082, 0.123787
303.333, 0.700671, 0.125676
303.4, 0.698206, 0.0864986
303.467, 0.694015, 0.128532
303.533, 0.693467, 0.130332
303.6, 0.692596, 0.089444
303.667, 0.693107, 0.135128
303.733, 0.69047, 0.139543
303.8, 0.688538, 0.0940189
303.867, 0.6575, 0.140219
303.933, 0.650301, 0.143281
304, 0.648407, 0.0992504
304.067, 0.640308, 0.145148
304.133, 0.637568, 0.148585
304.2, 0.635058, 0.101588
304.267, 0.630837, 0.149639
304.333, 0.599764, 0.146877
304.4, 0.597183, 0.101239
304.467, 0.592187, 0.146856
304.533, 0.592265, 0.145956
304.6, 0.592438, 0.0989532
304.667, 0.58889, 0.144362
304.733, 0.561854, 0.138441
304.8, 0.560641, 0.0961617
304.867, 0.556228, 0.141335
304.933, 0.552985, 0.142786
305, 0.552823, 0.0952457
305.067, 0.551153, 0.139425
305.133, 0.55024, 0.138317
305.2, 0.548881, 0.0949052
305.267, 0.542752, 0.135417
305.333, 0.538266, 0.134701
305.4, 0.538939, 0.0933622
305.467, 0.534156, 0.136822
305.533, 0.532127, 0.133036
305.6, 0.531165, 0.0941162
305.667, 0.529006, 0.132845
305.733, 0.521934, 0.130929
305.8, 0.520564, 0.0919138
305.867, 0.517635, 0.126216
305.933, 0.512192, 0.128362
306, 0.513962, 0.0884685
306.067, 0.511584, 0.128599
306.133, 0.518418, 0.127397
306.2, 0.52222, 0.0911167
306.267, 0.523545, 0.123387
306.333, 0.527184, 0.123889
306.4, 0.529727, 0.0788377
306.467, 0.528757, 0.114826
306.533, 0.530897, 0.111508
306.6, 0.529346, 0.0758842
306.667, 0.528349, 0.108546
306.733, 0.523963, 0.109205
306.8, 0.52438, 0.0728117
306.867, 0.520913, 0.109176
306.933, 0.520664, 0.108314
307, 0.520445, 0.0768516
307.067, 0.520826, 0.108527
307.133, 0.523796, 0.109341
307.2, 0.524355, 0.0722794
307.267, 0.527633, 0.108954
307.333, 0.532602, 0.104158
307.4, 0.534345, 0.0735684
307.467, 0.537477, 0.103212
307.533, 0.540374, 0.10493
307.6, 0.54299, 0.0691448
307.667, 0.546065, 0.101288
307.733, 0.549662, 0.103412
307.8, 0.551067, 0.0727415
307.867, 0.556647, 0.107133
307.933, 0.561987, 0.10817
308, 0.562486, 0.0751465
308.067, 0.567415, 0.104909
308.133, 0.568918, 0.104674
308.2, 0.569599, 0.071212
308.267, 0.548389, 0.105379
308.333, 0.546103, 0.102326
308.4, 0.545141, 0.0724199
308.467, 0.540066, 0.102196
308.533, 0.535397, 0.10743
308.6, 0.531622, 0.07526
308.667, 0.526903, 0.109581
308.733, 0.52188, 0.110678
308.8, 0.519213, 0.0809644
308.867, 0.513733, 0.114937
308.933, 0.509461, 0.11965
309, 0.508877, 0.0829505
309.067, 0.506402, 0.119914
309.133, 0.508804, 0.119304
309.2, 0.507691, 0.0812751
309.267, 0.523218, 0.115642
309.333, 0.534248, 0.115875
309.4, 0.536272, 0.0769759
309.467, 0.541639, 0.112648
309.533, 0.541547, 0.11137
309.6, 0.540334, 0.0732792
309.667, 0.535651, 0.110794
309.733, 0.539199, 0.106927
309.8, 0.540763, 0.0716768
309.867, 0.541498, 0.106363
309.933, 0.541371, 0.104725
310, 0.539585, 0.0673586
310.067, 0.539304, 0.105095
310.133, 0.540009, 0.106346
310.2, 0.542679, 0.0714363
310.267, 0.544268, 0.108849
310.333, 0.544746, 0.10937
310.4, 0.547159, 0.0759085
310.467, 0.547873, 0.109924
310.533, 0.553185, 0.111251
310.6, 0.554809, 0.0731684
310.667, 0.543271, 0.11234
310.733, 0.542171, 0.111651
310.8, 0.540506, 0.0737359
310.867, 0.53785, 0.109619
310.933, 0.53537, 0.111021
311, 0.534005, 0.0727226
311.067, 0.53655, 0.103782
311.133, 0.538283, 0.1068
311.2, 0.539771, 0.0692448
311.267, 0.537112, 0.102496
311.333, 0.528892, 0.103366
311.4, 0.526752, 0.0664669
311.467, 0.524074, 0.0952403
311.533, 0.517883, 0.099799
311.6, 0.516427, 0.061765
311.667, 0.510782, 0.0938811
311.733, 0.488445, 0.0940324
311.8, 0.481487, 0.0622811
311.867, 0.472972, 0.0906411
311.933, 0.461977, 0.0922435
312, 0.441032, 0.0566389
312.067, 0.428758, 0.0892629
312.133, 0.424854, 0.0890089
312.2, 0.426691, 0.0580359
312.267, 0.426326, 0.0874822
312.333, 0.40152, 0.0904168
312.4, 0.402047, 0.0560119
312.467, 0.396837, 0.0898277
312.533, 0.394788, 0.0918382
312.6, 0.395205, 0.0631783
312.667, 0.393694, 0.0953132
312.733, 0.393305, 0.100761
312.8, 0.392973, 0.0684936
312.867, 0.390913, 0.102553
312.933, 0.390016, 0.102158
313, 0.386811, 0.0728658
313.067, 0.385674, 0.0970454
313.133, 0.385887, 0.0998638
313.2, 0.386279, 0.0731522
313.267, 0.386928, 0.103285
313.333, 0.388109, 0.10572
313.4, 0.388203, 0.0726388
313.467, 0.389662, 0.107265
313.533, 0.39377, 0.107898
313.6, 0.394291, 0.0795943
313.667, 0.40125, 0.112843
313.733, 0.405762, 0.119496
313.8, 0.407951, 0.0840503
313.867, 0.408491, 0.121946
313.933, 0.411523, 0.123152
314, 0.413439, 0.0916706
314.067, 0.427396, 0.122441
314.133, 0.437922, 0.127754
314.2, 0.441567, 0.0941405
314.267, 0.459777, 0.129453
314.333, 0.46459, 0.132177
314.4, 0.467606, 0.100985
314.467, 0.471229, 0.138033
314.533, 0.483387, 0.138663
314.6, 0.488348, 0.0996638
314.667, 0.499052, 0.138357
314.733, 0.503391, 0.135741
314.8, 0.505758, 0.0948322
314.867, 0.507893, 0.135879
314.933, 0.511925, 0.13683
315, 0.516705, 0.0997476
315.067, 0.517578, 0.138954
315.133, 0.525193, 0.140403
315.2, 0.528687, 0.100664
315.267, 0.532686, 0.141973
315.333, 0.521688, 0.140422
315.4, 0.51924, 0.103833
315.467, 0.515308, 0.140343
315.533, 0.51673, 0.1413
315.6, 0.514119, 0.102542
315.667, 0.508769, 0.139562
315.733, 0.501416, 0.134488
315.8, 0.497087, 0.0958132
315.867, 0.49202, 0.129532
315.933, 0.481792, 0.126759
316, 0.478044, 0.0869282
316.067, 0.464433, 0.122149
316.133, 0.45307, 0.11832
316.2, 0.44953, 0.0835585
316.267, 0.445353, 0.117863
316.333, 0.429518, 0.118817
316.4, 0.413104, 0.079243
316.467, 0.405562, 0.113245
316.533, 0.40149, 0.112702
316.6, 0.399358, 0.0794457
316.667, 0.368442, 0.111805
316.733, 0.360448, 0.108606
316.8, 0.357117, 0.0748708
316.867, 0.349413, 0.10573
316.933, 0.329627, 0.104963
317, 0.323212, 0.0695907
317.067, 0.314324, 0.0992639
317.133, 0.305342, 0.0973886
317.2, 0.302642, 0.0650914
317.267, 0.295119, 0.0936784
317.333, 0.286896, 0.0924948
317.4, 0.285105, 0.0609192
317.467, 0.281049, 0.0898169
317.533, 0.27889, 0.0851582
317.6, 0.276812, 0.0568037
317.667, 0.27232, 0.0827965
317.733, 0.266451, 0.0805185
317.8, 0.26523, 0.0528719
317.867, 0.263198, 0.0761193
317.933, 0.262368, 0.0719308
318, 0.2628, 0.0494509
318.067, 0.260147, 0.0643429
318.133, 0.257885, 0.0622028
318.2, 0.258474, 0.0402876
318.267, 0.259477, 0.0569226
318.333, 0.259571, 0.05495
318.4, 0.256726, 0.0360127
318.467, 0.251927, 0.0511047
318.533, 0.247914, 0.0492077
318.6, 0.245512, 0.0320431
318.667, 0.240864, 0.0425143
318.733, 0.236473, 0.0380286
318.8, 0.234965, 0.0231365
318.867, 0.232165, 0.0337942
318.933, 0.229271, 0.0319053
319, 0.226926, 0.0225447
319.067, 0.221632, 0.0300408
319.133, 0.217779, 0.025828
319.2, 0.21626, 0.0152541
319.267, 0.210188, 0.0201154
319.333, 0.206091, 0.0168863
319.4, 0.203351, 0.0105225
319.467, 0.199122, 0.0148028
319.533, 0.194558, 0.0112791
319.6, 0.192345, 0.00593951
319.667, 0.187122, 0.00934703
319.733, 0.18423, 0.00590709
319.8, 0.182517, 0.000799862
319.867, 0.17952, 0.00243471
319.933, 0.177237, 0.00194561
320, 0.176291, 0.000934973
320.067, 0.174175, 0.00313459
320.133, 0.17244, 0.00211855
320.2, 0.172319, 0.000764733
320.267, 0.171995, 0.00128086
320.333, 0.171884, 0.000986316
320.4, 0.171973, 0.000526936
320.467, 0.172284, 0.00164566
320.533, 0.172416, 0.00203478
320.6, 0.172413, 0.00139706
320.667, 0.17243, 0.00240769
320.733, 0.172422, 0.00215638
320.8, 0.172419, 0.00115385
320.867, 0.171943, 0.00161053
320.933, 0.172173, 0.0010836
321, 0.172103, 0.000305353
321.067, 0.172159, 0.00156459
321.133, 0.172319, 0.00208072
321.2, 0.172373, 0.00114034
321.267, 0.172213, 0.00220502
321.333, 0.172454, 0.00310757
321.4, 0.172451, 0.000426953
321.467, 0.172543, 0.00138354
321.533, 0.172792, 0.00129978
321.6, 0.172916, 0.000837693
321.667, 0.172657, 0.00236716
321.733, 0.17257, 0.00253199
321.8, 0.172465, 0.00144029
321.867, 0.172638, 0.0025428
321.933, 0.172708, 0.00204289
322, 0.172821, 0.000467487
322.067, 0.172792, 0.00124573
322.133, 0.172857, 0.00195912
322.2, 0.173059, 0.00112413
322.267, 0.17354, 0.0162404
322.333, 0.173424, 0.00101064
322.4, 0.17307, 0.00241039
322.467, 0.173289, 0.00218341
322.533, 0.173446, 0.001089
322.6, 0.173351, 0.00173754
322.667, 0.173462, 0.00161594
322.733, 0.173367, 0.000524234
322.8, 0.173259, 0.00223745
322.867, 0.173235, 0.00263738
322.933, 0.173262, 0.00167268
323, 0.173556, 0.00278871
323.067, 0.173254, 0.00201046
323.133, 0.173275, 0.000402633
323.2, 0.173008, 0.000899844
323.267, 0.173154, 0.00141327
323.333, 0.172876, 0.00122681
323.4, 0.173073, 0.00316972
323.467, 0.173343, 0.00285626
323.533, 0.173348, 0.000726901
323.6, 0.17317, 0.00182941
323.667, 0.173502, 0.00174294
323.733, 0.173394, 0.000726901
323.8, 0.173313, 0.00227258
323.867, 0.173319, 0.00317242
323.933, 0.172659, 0.00267792
324, 0.172846, 0.00268062
324.067, 0.172954, 0.00148623
324.133, 0.172827, 0.000235094
324.2, 0.172803, 0.00059179
324.267, 0.172486, 0.00156189
324.333, 0.172284, 0.00112413
324.4, 0.172411, 0.00303731
324.467, 0.17237, 0.00183752
324.533, 0.172386, 0.000570172
324.6, 0.172335, 0.00118088
324.667, 0.172416, 0.00127546
324.733, 0.172454, 0.000494509
324.8, 0.172524, 0.00185103
324.867, 0.172478, 0.00259685
324.933, 0.172516, 0.00135652
325, 0.172592, 0.00213206
325.067, 0.172681, 0.00105117
325.133, 0.172738, 0.000316162
325.2, 0.172657, 0.00153757
325.267, 0.172676, 0.00130248
325.333, 0.172721, 0.000375611
325.4, 0.172721, 0.00306704
325.467, 0.172751, 0.00252929
325.533, 0.17267, 0.000513425
325.6, 0.172565, 0.00248606
325.667, 0.172913, 0.000608003
325.733, 0.172886, 0.000340482
325.8, 0.172751, 0.00186454
325.867, 0.172584, 0.00208072
325.933, 0.172608, 0.00105117
326, 0.17274, 0.00224286
326.067, 0.172913, 0.00138084
326.133, 0.172892, 0.000340482
326.2, 0.172805, 0.000497211
326.267, 0.172843, 0.00112683
326.333, 0.172721, 0.000937676
326.4, 0.173551, 0.00419927
326.467, 0.175897, 0.00550986
326.533, 0.17664, 0.00382096
326.6, 0.179442, 0.00596113
326.667, 0.182641, 0.00653401
326.733, 0.183833, 0.00534232
326.8, 0.186581, 0.00832559
326.867, 0.188797, 0.01079
326.933, 0.189902, 0.00828776
327, 0.192161, 0.0138625
327.067, 0.193094, 0.0143732
327.133, 0.19338, 0.00929839
327.2, 0.193875, 0.0154271
327.267, 0.193231, 0.016616
327.333, 0.19315, 0.00990369
327.4, 0.192764, 0.0158918
327.467, 0.191956, 0.0160134
327.533, 0.191683, 0.00963347
327.6, 0.190935, 0.0154919
327.667, 0.190845, 0.0145678
327.733, 0.192069, 0.0101685
327.8, 0.195996, 0.0191372
327.867, 0.201292, 0.0197723
327.933, 0.20393, 0.0124114
328, 0.209361, 0.0231987
328.067, 0.212063, 0.0238067
328.133, 0.213585, 0.0149596
328.2, 0.213458, 0.0229609
328.267, 0.212263, 0.0233905
328.333, 0.211061, 0.014919
328.4, 0.212625, 0.0256253
328.467, 0.215849, 0.0293841
328.533, 0.218595, 0.021526
328.6, 0.221437, 0.0336509
328.667, 0.225426, 0.0372963
328.733, 0.228096, 0.0273953
328.8, 0.23143, 0.0427683
328.867, 0.234808, 0.0425035
328.933, 0.233665, 0.031454
329, 0.231982, 0.0419279
329.067, 0.232617, 0.041836
329.133, 0.231711, 0.0306109
329.2, 0.228628, 0.0432196
329.267, 0.231722, 0.0434979
329.333, 0.23012, 0.0310649
329.4, 0.231068, 0.044695
329.467, 0.232487, 0.0455381
329.533, 0.232703, 0.0315432
