Time, Queue-Density
88.5333, 0.702889
88.6, 0.702641
88.6667, 0.702295
88.7333, 0.702216
88.8, 0.701149
88.8667, 0.702365
88.9333, 0.701862
89, 0.701906
89.0667, 0.698685
89.1333, 0.698458
89.2, 0.697852
89.2667, 0.696088
89.3333, 0.696099
89.4, 0.694931
89.4667, 0.694291
89.5333, 0.694507
89.6, 0.693704
89.6667, 0.693234
89.7333, 0.693253
89.8, 0.692742
89.8667, 0.693048
89.9333, 0.693402
90, 0.695153
90.0667, 0.696166
90.1333, 0.697142
90.2, 0.698277
90.2667, 0.698123
90.3333, 0.698485
90.4, 0.69932
90.4667, 0.700182
90.5333, 0.70043
90.6, 0.699957
90.6667, 0.699925
90.7333, 0.697344
90.8, 0.697825
90.8667, 0.697493
90.9333, 0.697717
91, 0.698033
91.0667, 0.69846
91.1333, 0.698604
91.2, 0.698574
91.2667, 0.698893
91.3333, 0.699438
91.4, 0.699206
91.4667, 0.699833
91.5333, 0.698639
91.6, 0.699403
91.6667, 0.696877
91.7333, 0.696752
91.8, 0.695747
91.8667, 0.694961
91.9333, 0.694285
92, 0.694666
92.0667, 0.695128
92.1333, 0.695285
92.2, 0.696023
92.2667, 0.697028
92.3333, 0.697793
92.4, 0.698606
92.4667, 0.699033
92.5333, 0.699249
92.6, 0.69906
92.6667, 0.698771
92.7333, 0.698958
92.8, 0.699679
92.8667, 0.701011
92.9333, 0.701365
93, 0.70166
93.0667, 0.702441
93.1333, 0.703186
93.2, 0.703327
93.2667, 0.703767
93.3333, 0.703846
93.4, 0.704203
93.4667, 0.7044
93.5333, 0.704448
93.6, 0.704535
93.6667, 0.704532
93.7333, 0.704775
93.8, 0.704627
93.8667, 0.705116
93.9333, 0.705038
94, 0.704992
94.0667, 0.703054
94.1333, 0.703635
94.2, 0.703484
94.2667, 0.703108
94.3333, 0.702992
94.4, 0.703335
94.4667, 0.703038
94.5333, 0.7034
94.6, 0.703062
94.6667, 0.702676
94.7333, 0.702519
94.8, 0.70213
94.8667, 0.7017
94.9333, 0.701798
95, 0.701776
95.0667, 0.701687
95.1333, 0.70176
95.2, 0.701841
95.2667, 0.701546
95.3333, 0.701038
95.4, 0.701768
95.4667, 0.701198
95.5333, 0.701498
95.6, 0.701722
95.6667, 0.702162
95.7333, 0.7011
95.8, 0.702065
95.8667, 0.70136
95.9333, 0.701349
96, 0.702162
96.0667, 0.7019
96.1333, 0.701376
96.2, 0.702454
96.2667, 0.702808
96.3333, 0.702792
96.4, 0.702954
96.4667, 0.702511
96.5333, 0.703568
96.6, 0.702987
96.6667, 0.703289
96.7333, 0.701827
96.8, 0.70129
96.8667, 0.700417
96.9333, 0.701779
97, 0.701335
97.0667, 0.7013
97.1333, 0.701122
97.2, 0.701622
97.2667, 0.701344
97.3333, 0.702273
97.4, 0.700017
97.4667, 0.701341
97.5333, 0.701757
97.6, 0.702122
97.6667, 0.702122
97.7333, 0.702573
97.8, 0.702954
97.8667, 0.705421
97.9333, 0.705305
98, 0.706591
98.0667, 0.707334
98.1333, 0.709731
98.2, 0.709083
98.2667, 0.709604
98.3333, 0.709564
98.4, 0.711626
98.4667, 0.712025
98.5333, 0.713158
98.6, 0.712825
98.6667, 0.713739
98.7333, 0.713609
98.8, 0.715309
98.8667, 0.715725
98.9333, 0.716806
99, 0.716949
99.0667, 0.717368
99.1333, 0.717322
99.2, 0.717516
99.2667, 0.715457
99.3333, 0.716398
99.4, 0.717933
99.4667, 0.7197
99.5333, 0.719813
99.6, 0.7205
99.6667, 0.721302
99.7333, 0.722789
99.8, 0.724856
99.8667, 0.723934
99.9333, 0.724234
100, 0.725126
100.067, 0.725015
100.133, 0.724618
100.2, 0.724745
100.267, 0.723515
100.333, 0.723986
100.4, 0.724891
100.467, 0.725815
100.533, 0.72581
100.6, 0.728823
100.667, 0.730182
100.733, 0.730217
100.8, 0.730112
100.867, 0.731787
100.933, 0.733795
101, 0.736743
101.067, 0.733819
101.133, 0.734908
101.2, 0.736343
101.267, 0.736705
101.333, 0.736002
101.4, 0.737056
101.467, 0.728644
101.533, 0.72999
101.6, 0.731171
101.667, 0.731803
101.733, 0.733281
101.8, 0.735081
101.867, 0.738972
101.933, 0.73965
102, 0.739926
102.067, 0.738905
102.133, 0.738121
102.2, 0.739694
102.267, 0.742347
102.333, 0.746338
102.4, 0.743098
102.467, 0.744939
102.533, 0.746028
102.6, 0.74489
102.667, 0.746284
102.733, 0.746868
102.8, 0.747625
102.867, 0.747722
102.933, 0.749324
103, 0.748552
103.067, 0.748344
103.133, 0.747849
103.2, 0.747125
103.267, 0.745655
103.333, 0.737456
103.4, 0.731074
103.467, 0.72568
103.533, 0.722743
103.6, 0.717892
103.667, 0.713755
103.733, 0.712815
103.8, 0.711896
103.867, 0.712123
103.933, 0.714049
104, 0.712277
104.067, 0.709299
104.133, 0.709639
104.2, 0.709539
104.267, 0.706637
104.333, 0.707172
104.4, 0.709402
104.467, 0.710585
104.533, 0.709812
104.6, 0.713563
104.667, 0.715382
104.733, 0.714317
104.8, 0.713098
104.867, 0.712969
104.933, 0.714528
105, 0.715355
105.067, 0.720489
105.133, 0.721505
105.2, 0.719789
105.267, 0.720065
105.333, 0.721518
105.4, 0.71914
105.467, 0.71696
105.533, 0.71613
105.6, 0.715925
105.667, 0.715484
105.733, 0.713098
105.8, 0.712239
105.867, 0.710947
105.933, 0.70891
106, 0.706648
106.067, 0.701692
106.133, 0.700314
106.2, 0.694402
106.267, 0.686046
106.333, 0.684538
106.4, 0.682841
106.467, 0.681817
106.533, 0.680917
106.6, 0.681025
106.667, 0.680301
106.733, 0.681401
106.8, 0.683614
106.867, 0.683603
106.933, 0.685976
107, 0.685976
107.067, 0.687824
107.133, 0.689243
107.2, 0.690043
107.267, 0.688132
107.333, 0.68843
107.4, 0.683147
107.467, 0.68323
107.533, 0.682785
107.6, 0.68473
107.667, 0.684117
107.733, 0.685219
107.8, 0.683617
107.867, 0.680431
107.933, 0.681374
108, 0.679939
108.067, 0.678391
108.133, 0.676723
108.2, 0.676775
108.267, 0.675813
108.333, 0.675916
108.4, 0.675421
108.467, 0.67113
108.533, 0.671111
108.6, 0.666412
108.667, 0.663585
108.733, 0.663374
108.8, 0.663439
108.867, 0.662148
108.933, 0.661234
109, 0.661272
109.067, 0.655578
109.133, 0.657513
109.2, 0.661583
109.267, 0.662131
109.333, 0.660113
109.4, 0.659613
109.467, 0.660988
109.533, 0.66057
109.6, 0.662315
109.667, 0.665209
109.733, 0.666039
109.8, 0.666217
109.867, 0.665701
109.933, 0.664453
110, 0.665506
110.067, 0.666506
110.133, 0.667214
110.2, 0.667993
110.267, 0.667628
110.333, 0.666939
110.4, 0.665001
110.467, 0.664766
110.533, 0.664401
110.6, 0.66542
110.667, 0.670006
110.733, 0.67087
110.8, 0.677294
110.867, 0.684476
110.933, 0.686068
111, 0.688035
111.067, 0.689378
111.133, 0.690891
111.2, 0.691299
111.267, 0.691778
111.333, 0.692521
111.4, 0.695528
111.467, 0.69609
111.533, 0.694283
111.6, 0.693831
111.667, 0.695623
111.733, 0.698131
111.8, 0.699552
111.867, 0.702197
111.933, 0.704802
112, 0.710591
112.067, 0.715828
112.133, 0.716887
112.2, 0.717098
112.267, 0.717781
112.333, 0.715614
112.4, 0.70714
112.467, 0.705986
112.533, 0.704578
112.6, 0.702489
112.667, 0.701752
112.733, 0.702657
112.8, 0.705794
112.867, 0.707361
112.933, 0.708186
113, 0.706148
113.067, 0.704797
113.133, 0.704681
113.2, 0.706013
113.267, 0.705154
113.333, 0.701217
113.4, 0.699806
113.467, 0.69769
113.533, 0.696007
113.6, 0.694626
113.667, 0.690678
113.733, 0.689748
113.8, 0.691124
113.867, 0.691578
113.933, 0.692137
114, 0.689786
114.067, 0.684211
114.133, 0.685798
114.2, 0.686292
114.267, 0.684906
114.333, 0.683476
114.4, 0.679591
114.467, 0.676564
114.533, 0.675791
114.6, 0.675532
114.667, 0.673329
114.733, 0.672108
114.8, 0.672108
114.867, 0.677183
114.933, 0.678702
115, 0.682177
115.067, 0.687703
115.133, 0.689578
115.2, 0.689381
115.267, 0.694607
115.333, 0.694045
115.4, 0.685622
115.467, 0.680744
115.533, 0.676826
115.6, 0.656705
115.667, 0.656449
115.733, 0.632218
115.8, 0.630626
115.867, 0.617466
115.933, 0.612837
116, 0.605314
116.067, 0.584783
116.133, 0.583267
116.2, 0.58017
116.267, 0.557355
116.333, 0.553539
116.4, 0.54693
116.467, 0.542598
116.533, 0.50464
116.6, 0.499476
116.667, 0.49569
116.733, 0.49171
116.8, 0.485013
116.867, 0.4705
116.933, 0.468122
117, 0.464776
117.067, 0.460845
117.133, 0.458042
117.2, 0.456864
117.267, 0.449968
117.333, 0.446431
117.4, 0.437314
117.467, 0.430461
117.533, 0.428807
117.6, 0.424581
117.667, 0.420719
117.733, 0.418333
117.8, 0.422789
117.867, 0.422395
117.933, 0.424391
118, 0.423575
118.067, 0.423392
118.133, 0.42842
118.2, 0.430823
118.267, 0.42825
118.333, 0.428988
118.4, 0.435898
118.467, 0.438738
118.533, 0.438984
118.6, 0.436065
118.667, 0.435754
118.733, 0.435017
118.8, 0.432698
118.867, 0.425445
118.933, 0.424092
119, 0.414199
119.067, 0.413272
119.133, 0.413858
119.2, 0.40997
119.267, 0.40557
119.333, 0.40329
119.4, 0.396488
119.467, 0.395191
119.533, 0.392532
119.6, 0.389749
119.667, 0.388149
119.733, 0.387817
119.8, 0.387792
119.867, 0.38789
119.933, 0.389851
120, 0.389487
120.067, 0.392775
120.133, 0.392913
120.2, 0.394961
120.267, 0.39768
120.333, 0.399155
120.4, 0.397928
120.467, 0.395407
120.533, 0.392824
120.6, 0.391754
120.667, 0.389981
120.733, 0.384252
120.8, 0.381653
120.867, 0.379151
120.933, 0.378391
121, 0.378199
121.067, 0.375921
121.133, 0.375159
121.2, 0.370228
121.267, 0.366853
121.333, 0.365753
121.4, 0.365148
121.467, 0.362124
121.533, 0.359314
121.6, 0.357635
121.667, 0.355682
121.733, 0.352512
121.8, 0.349056
121.867, 0.345265
121.933, 0.343743
122, 0.339201
122.067, 0.340649
122.133, 0.341587
122.2, 0.341735
122.267, 0.339095
122.333, 0.338423
122.4, 0.335269
122.467, 0.33709
122.533, 0.337839
122.6, 0.338358
122.667, 0.337269
122.733, 0.334947
122.8, 0.33071
122.867, 0.327803
122.933, 0.326179
123, 0.321496
123.067, 0.320204
123.133, 0.318896
123.2, 0.314119
123.267, 0.308822
123.333, 0.307752
123.4, 0.303664
123.467, 0.298438
123.533, 0.294573
123.6, 0.289609
123.667, 0.285472
123.733, 0.285807
123.8, 0.287102
123.867, 0.287891
123.933, 0.286686
124, 0.287269
124.067, 0.287172
124.133, 0.288388
124.2, 0.289066
124.267, 0.285361
124.333, 0.284753
124.4, 0.27786
124.467, 0.274466
124.533, 0.273555
124.6, 0.27288
124.667, 0.273234
124.733, 0.273436
124.8, 0.279268
124.867, 0.28407
124.933, 0.284145
125, 0.291555
125.067, 0.304639
125.133, 0.310106
125.2, 0.325273
125.267, 0.341533
125.333, 0.348961
125.4, 0.357644
125.467, 0.363848
125.533, 0.364186
125.6, 0.370895
125.667, 0.379834
125.733, 0.382861
125.8, 0.389062
125.867, 0.399444
125.933, 0.406154
126, 0.419587
126.067, 0.431825
126.133, 0.436414
126.2, 0.445874
126.267, 0.454943
126.333, 0.45771
126.4, 0.462744
126.467, 0.468722
126.533, 0.475564
126.6, 0.484346
126.667, 0.490256
126.733, 0.491083
126.8, 0.501116
126.867, 0.50945
126.933, 0.511757
127, 0.515216
127.067, 0.52549
127.133, 0.526917
127.2, 0.532629
127.267, 0.539447
127.333, 0.542236
127.4, 0.534645
127.467, 0.543198
127.533, 0.545643
127.6, 0.547035
127.667, 0.542698
127.733, 0.538936
127.8, 0.530868
127.867, 0.524139
127.933, 0.519367
128, 0.509928
128.067, 0.495757
128.133, 0.48731
128.2, 0.474215
128.267, 0.46208
128.333, 0.436281
128.4, 0.423727
128.467, 0.417344
128.533, 0.407938
128.6, 0.397291
128.667, 0.38669
128.733, 0.38175
128.8, 0.372552
128.867, 0.355479
128.933, 0.351988
129, 0.346613
129.067, 0.339895
129.133, 0.337931
129.2, 0.330448
129.267, 0.320026
129.333, 0.315818
129.4, 0.310233
129.467, 0.306958
129.533, 0.309279
129.6, 0.304874
129.667, 0.299378
129.733, 0.299578
129.8, 0.299216
129.867, 0.296103
129.933, 0.294517
130, 0.290709
130.067, 0.287977
130.133, 0.286145
130.2, 0.281505
130.267, 0.279271
130.333, 0.279044
130.4, 0.276495
130.467, 0.272277
130.533, 0.269813
130.6, 0.265641
130.667, 0.261663
130.733, 0.25735
130.8, 0.255561
130.867, 0.253059
130.933, 0.251627
131, 0.245876
131.067, 0.240631
131.133, 0.236167
131.2, 0.227793
131.267, 0.220024
131.333, 0.217695
131.4, 0.213479
131.467, 0.20688
131.533, 0.203913
131.6, 0.196517
131.667, 0.190505
131.733, 0.188797
131.8, 0.184865
131.867, 0.181136
131.933, 0.178896
132, 0.175648
132.067, 0.174016
132.133, 0.174051
132.2, 0.173883
132.267, 0.17454
132.333, 0.1742
132.4, 0.173059
132.467, 0.174
132.533, 0.174521
132.6, 0.174678
132.667, 0.174259
132.733, 0.175008
132.8, 0.175397
132.867, 0.175121
132.933, 0.175326
133, 0.17524
133.067, 0.175218
133.133, 0.17487
133.2, 0.174794
133.267, 0.175886
133.333, 0.177748
133.4, 0.186968
133.467, 0.199744
133.533, 0.207218
133.6, 0.222802
133.667, 0.238869
133.733, 0.247341
133.8, 0.265916
133.867, 0.284597
133.933, 0.294282
134, 0.314365
134.067, 0.326752
134.133, 0.333045
134.2, 0.35008
134.267, 0.357246
134.333, 0.363697
134.4, 0.371547
134.467, 0.376794
134.533, 0.385406
134.6, 0.388746
134.667, 0.383982
134.733, 0.381615
134.8, 0.377524
134.867, 0.376154
134.933, 0.382745
135, 0.392402
135.067, 0.399315
135.133, 0.403403
135.2, 0.410472
135.267, 0.42377
135.333, 0.428815
135.4, 0.439475
135.467, 0.435854
135.533, 0.436573
135.6, 0.432749
135.667, 0.424448
135.733, 0.413861
135.8, 0.409081
135.867, 0.375578
135.933, 0.37721
136, 0.369331
136.067, 0.364915
136.133, 0.349015
136.2, 0.350507
136.267, 0.332583
136.333, 0.329194
136.4, 0.321288
136.467, 0.312692
136.533, 0.30983
136.6, 0.300999
136.667, 0.295487
136.733, 0.291901
136.8, 0.289499
136.867, 0.282454
136.933, 0.279973
137, 0.274858
137.067, 0.269667
137.133, 0.266646
137.2, 0.260623
137.267, 0.255088
137.333, 0.252102
137.4, 0.244325
137.467, 0.238148
137.533, 0.23607
137.6, 0.234149
137.667, 0.233773
137.733, 0.232819
137.8, 0.229785
137.867, 0.227604
137.933, 0.226223
138, 0.223796
138.067, 0.222656
138.133, 0.221405
138.2, 0.217514
138.267, 0.21229
138.333, 0.20951
138.4, 0.206105
138.467, 0.203557
138.533, 0.202262
138.6, 0.198587
138.667, 0.194296
138.733, 0.191751
138.8, 0.187451
138.867, 0.183476
138.933, 0.182147
139, 0.17872
139.067, 0.177164
139.133, 0.177369
139.2, 0.177721
139.267, 0.177645
139.333, 0.177329
139.4, 0.177175
139.467, 0.176875
139.533, 0.176802
139.6, 0.176848
139.667, 0.178158
139.733, 0.17972
139.8, 0.183857
139.867, 0.189748
139.933, 0.193394
140, 0.201833
140.067, 0.211007
140.133, 0.21646
140.2, 0.227331
140.267, 0.239361
140.333, 0.245744
140.4, 0.257888
140.467, 0.270829
140.533, 0.276866
140.6, 0.289666
140.667, 0.301845
140.733, 0.305615
140.8, 0.316567
140.867, 0.324587
140.933, 0.327778
141, 0.337085
141.067, 0.343141
141.133, 0.351285
141.2, 0.361929
141.267, 0.378132
141.333, 0.384677
141.4, 0.401023
141.467, 0.414653
141.533, 0.427718
141.6, 0.442099
141.667, 0.454013
141.733, 0.458329
141.8, 0.472605
141.867, 0.488545
141.933, 0.499995
142, 0.512773
142.067, 0.52642
142.133, 0.533573
142.2, 0.539928
142.267, 0.5473
142.333, 0.548527
142.4, 0.559279
142.467, 0.563897
142.533, 0.566194
142.6, 0.571336
142.667, 0.573055
142.733, 0.573866
142.8, 0.57516
142.867, 0.57302
142.933, 0.571298
143, 0.564589
143.067, 0.561654
143.133, 0.559703
143.2, 0.556625
143.267, 0.555598
143.333, 0.55438
143.4, 0.546297
143.467, 0.503608
143.533, 0.495571
143.6, 0.439521
143.667, 0.41238
143.733, 0.406276
143.8, 0.369439
143.867, 0.361167
143.933, 0.360521
144, 0.361135
144.067, 0.353912
144.133, 0.356533
144.2, 0.356479
144.267, 0.353839
144.333, 0.353701
144.4, 0.349966
144.467, 0.345302
144.533, 0.343095
144.6, 0.336447
144.667, 0.333045
144.733, 0.331172
144.8, 0.325657
144.867, 0.321258
144.933, 0.320507
145, 0.315216
145.067, 0.303745
145.133, 0.29901
145.2, 0.29082
145.267, 0.282754
145.333, 0.275174
145.4, 0.266262
145.467, 0.259663
145.533, 0.257996
145.6, 0.254415
145.667, 0.249338
145.733, 0.245855
145.8, 0.242831
145.867, 0.240483
145.933, 0.238972
146, 0.234595
146.067, 0.228209
146.133, 0.226282
146.2, 0.221432
146.267, 0.217311
146.333, 0.215141
146.4, 0.211115
146.467, 0.208234
146.533, 0.207656
146.6, 0.203519
146.667, 0.199852
146.733, 0.198352
146.8, 0.194923
146.867, 0.189873
146.933, 0.188116
147, 0.186246
147.067, 0.185868
147.133, 0.185371
147.2, 0.185546
147.267, 0.184671
147.333, 0.183595
147.4, 0.181733
147.467, 0.179526
147.533, 0.178907
147.6, 0.177091
147.667, 0.175983
147.733, 0.175467
147.8, 0.17537
147.867, 0.174002
147.933, 0.173535
148, 0.173773
148.067, 0.174024
148.133, 0.173978
148.2, 0.174418
148.267, 0.174291
148.333, 0.174943
148.4, 0.174562
148.467, 0.174845
148.533, 0.175043
148.6, 0.175632
148.667, 0.175094
148.733, 0.174848
148.8, 0.174962
148.867, 0.175105
148.933, 0.175232
149, 0.175605
149.067, 0.174624
149.133, 0.175199
149.2, 0.175721
149.267, 0.175888
149.333, 0.176369
149.4, 0.176537
149.467, 0.176305
149.533, 0.176542
149.6, 0.176026
149.667, 0.176607
149.733, 0.176915
149.8, 0.177331
149.867, 0.17681
149.933, 0.176672
150, 0.17705
150.067, 0.177059
150.133, 0.177648
150.2, 0.177977
150.267, 0.178275
150.333, 0.178575
150.4, 0.17871
150.467, 0.178685
150.533, 0.179096
150.6, 0.179328
150.667, 0.179528
150.733, 0.178275
150.8, 0.17815
150.867, 0.178534
150.933, 0.17838
151, 0.178718
151.067, 0.180971
151.133, 0.182828
151.2, 0.188146
151.267, 0.195142
151.333, 0.197514
151.4, 0.203681
151.467, 0.208132
151.533, 0.210942
151.6, 0.215619
151.667, 0.219946
151.733, 0.222172
151.8, 0.225115
151.867, 0.227066
151.933, 0.227453
152, 0.228731
152.067, 0.229863
152.133, 0.230795
152.2, 0.231176
152.267, 0.230306
152.333, 0.230333
152.4, 0.228147
152.467, 0.228958
152.533, 0.229917
152.6, 0.230571
152.667, 0.230109
152.733, 0.229195
152.8, 0.227258
152.867, 0.226331
152.933, 0.224094
153, 0.219489
153.067, 0.218254
153.133, 0.216387
153.2, 0.215455
153.267, 0.2168
153.333, 0.21963
153.4, 0.227144
153.467, 0.229339
153.533, 0.229698
153.6, 0.230882
153.667, 0.230998
153.733, 0.231228
153.8, 0.230909
153.867, 0.231492
153.933, 0.2317
154, 0.234197
154.067, 0.232303
154.133, 0.232263
154.2, 0.230617
154.267, 0.227647
154.333, 0.227412
154.4, 0.224358
154.467, 0.221975
154.533, 0.220737
154.6, 0.219524
154.667, 0.217579
154.733, 0.217295
154.8, 0.214941
154.867, 0.211109
154.933, 0.209342
155, 0.208545
155.067, 0.206832
155.133, 0.207294
155.2, 0.205332
155.267, 0.205075
155.333, 0.203522
155.4, 0.201825
155.467, 0.199847
155.533, 0.19859
155.6, 0.196528
155.667, 0.194202
155.733, 0.191772
155.8, 0.188592
155.867, 0.186606
155.933, 0.186122
156, 0.184687
156.067, 0.185979
156.133, 0.185611
156.2, 0.184714
156.267, 0.184895
156.333, 0.18506
156.4, 0.184971
156.467, 0.184806
156.533, 0.184374
156.6, 0.184465
156.667, 0.186808
156.733, 0.188705
156.8, 0.188448
156.867, 0.187208
156.933, 0.187397
157, 0.185568
157.067, 0.184387
157.133, 0.183717
157.2, 0.182533
157.267, 0.181806
157.333, 0.181885
157.4, 0.179542
157.467, 0.181682
157.533, 0.183647
157.6, 0.187384
157.667, 0.190156
157.733, 0.191159
157.8, 0.193004
157.867, 0.193499
157.933, 0.193612
158, 0.193607
158.067, 0.192283
158.133, 0.191759
158.2, 0.190716
158.267, 0.189502
158.333, 0.189075
158.4, 0.188084
158.467, 0.186168
158.533, 0.185122
158.6, 0.182531
158.667, 0.180482
158.733, 0.179755
158.8, 0.178993
158.867, 0.181128
158.933, 0.184709
159, 0.19402
159.067, 0.202965
159.133, 0.207759
159.2, 0.217071
159.267, 0.228155
159.333, 0.230709
159.4, 0.234541
159.467, 0.243244
159.533, 0.244985
159.6, 0.24429
159.667, 0.252483
159.733, 0.253124
159.8, 0.252221
159.867, 0.249235
159.933, 0.248584
160, 0.241685
160.067, 0.238775
160.133, 0.23691
160.2, 0.230384
160.267, 0.222926
160.333, 0.220356
160.4, 0.218532
160.467, 0.217892
160.533, 0.217838
160.6, 0.21689
160.667, 0.210274
160.733, 0.20467
160.8, 0.205897
160.867, 0.208191
160.933, 0.206264
161, 0.205105
161.067, 0.204411
161.133, 0.204546
161.2, 0.204716
161.267, 0.205202
161.333, 0.205527
161.4, 0.20377
161.467, 0.199822
161.533, 0.197647
161.6, 0.193053
161.667, 0.189948
161.733, 0.188735
161.8, 0.188262
161.867, 0.187411
161.933, 0.187514
162, 0.186835
162.067, 0.186287
162.133, 0.186787
162.2, 0.190956
162.267, 0.19602
162.333, 0.199311
162.4, 0.204224
162.467, 0.206943
162.533, 0.208061
162.6, 0.208561
162.667, 0.208818
162.733, 0.209575
162.8, 0.209788
162.867, 0.208683
162.933, 0.208242
163, 0.207456
163.067, 0.206167
163.133, 0.205797
163.2, 0.204965
163.267, 0.203476
163.333, 0.20323
163.4, 0.199606
163.467, 0.19421
163.533, 0.191259
163.6, 0.185617
163.667, 0.184436
163.733, 0.18529
163.8, 0.187727
163.867, 0.192494
163.933, 0.194269
164, 0.197342
164.067, 0.199976
164.133, 0.201943
164.2, 0.204443
164.267, 0.203173
164.333, 0.202638
164.4, 0.201027
164.467, 0.198747
164.533, 0.197641
164.6, 0.196747
164.667, 0.19445
164.733, 0.192656
164.8, 0.189543
164.867, 0.185665
164.933, 0.18479
165, 0.183333
165.067, 0.18443
165.133, 0.185511
165.2, 0.187497
165.267, 0.187649
165.333, 0.187205
165.4, 0.185692
165.467, 0.183628
165.533, 0.182766
165.6, 0.181633
165.667, 0.181169
165.733, 0.179515
165.8, 0.178761
165.867, 0.178764
165.933, 0.178885
166, 0.179612
166.067, 0.180582
166.133, 0.180542
166.2, 0.181304
166.267, 0.181817
166.333, 0.181533
166.4, 0.180974
166.467, 0.18092
166.533, 0.180982
166.6, 0.18105
166.667, 0.181155
166.733, 0.181401
166.8, 0.181044
166.867, 0.181677
166.933, 0.181944
167, 0.182771
167.067, 0.183152
167.133, 0.183849
167.2, 0.187368
167.267, 0.192672
167.333, 0.195139
167.4, 0.19779
167.467, 0.20521
167.533, 0.208607
167.6, 0.213914
167.667, 0.215184
167.733, 0.216238
167.8, 0.216608
167.867, 0.216538
167.933, 0.21653
168, 0.219259
168.067, 0.219089
168.133, 0.218673
168.2, 0.221783
168.267, 0.222418
168.333, 0.222305
168.4, 0.22281
168.467, 0.222116
168.533, 0.221556
168.6, 0.222645
168.667, 0.224221
168.733, 0.223734
168.8, 0.223926
168.867, 0.22418
168.933, 0.223521
169, 0.220619
169.067, 0.214041
169.133, 0.212642
169.2, 0.211542
169.267, 0.207032
169.333, 0.205289
169.4, 0.202819
169.467, 0.202822
169.533, 0.202578
169.6, 0.200149
169.667, 0.201997
169.733, 0.203003
169.8, 0.205032
169.867, 0.207156
169.933, 0.208583
170, 0.211717
170.067, 0.213739
170.133, 0.214763
170.2, 0.215209
170.267, 0.215292
170.333, 0.215971
170.4, 0.216757
170.467, 0.214963
170.533, 0.214185
170.6, 0.21115
170.667, 0.209712
170.733, 0.209245
170.8, 0.207456
170.867, 0.206127
170.933, 0.204921
171, 0.201889
171.067, 0.198312
171.133, 0.196469
171.2, 0.193945
171.267, 0.190583
171.333, 0.189016
171.4, 0.185417
171.467, 0.181733
171.533, 0.180317
171.6, 0.178042
171.667, 0.176518
171.733, 0.175848
171.8, 0.174716
171.867, 0.173762
171.933, 0.173389
172, 0.172451
172.067, 0.17183
172.133, 0.171603
172.2, 0.171157
172.267, 0.170995
172.333, 0.171068
172.4, 0.170308
172.467, 0.170573
172.533, 0.170735
172.6, 0.170781
172.667, 0.170924
172.733, 0.170873
172.8, 0.170943
172.867, 0.170881
172.933, 0.1708
173, 0.170854
173.067, 0.170684
173.133, 0.170797
173.2, 0.170749
173.267, 0.170603
173.333, 0.170657
173.4, 0.170633
173.467, 0.170814
173.533, 0.17077
173.6, 0.170841
173.667, 0.170919
173.733, 0.170984
173.8, 0.171041
173.867, 0.171116
173.933, 0.171143
174, 0.171165
174.067, 0.170573
174.133, 0.170468
174.2, 0.170354
174.267, 0.170508
174.333, 0.170668
174.4, 0.170649
174.467, 0.170595
174.533, 0.170627
174.6, 0.170754
174.667, 0.170946
174.733, 0.170835
174.8, 0.170754
174.867, 0.170719
174.933, 0.171789
175, 0.175524
175.067, 0.180801
175.133, 0.183801
175.2, 0.188273
175.267, 0.192869
175.333, 0.195069
175.4, 0.198012
175.467, 0.199617
175.533, 0.200411
175.6, 0.201733
175.667, 0.20093
175.733, 0.199276
175.8, 0.200395
175.867, 0.205224
175.933, 0.207205
176, 0.214436
176.067, 0.220962
176.133, 0.225529
176.2, 0.233576
176.267, 0.243315
176.333, 0.247609
176.4, 0.255923
176.467, 0.261625
176.533, 0.263338
176.6, 0.269624
176.667, 0.270329
176.733, 0.27061
176.8, 0.275098
176.867, 0.275812
176.933, 0.277782
177, 0.275841
177.067, 0.276731
177.133, 0.278063
177.2, 0.280487
177.267, 0.281308
177.333, 0.281824
177.4, 0.28057
177.467, 0.280708
177.533, 0.280508
177.6, 0.277749
177.667, 0.274236
177.733, 0.271756
177.8, 0.268186
177.867, 0.262428
177.933, 0.262895
178, 0.264368
178.067, 0.268983
178.133, 0.270386
178.2, 0.267075
178.267, 0.265686
178.333, 0.268608
178.4, 0.263427
178.467, 0.264238
178.533, 0.263246
178.6, 0.265146
178.667, 0.267394
178.733, 0.26289
178.8, 0.260693
178.867, 0.261166
178.933, 0.261125
179, 0.259034
179.067, 0.2524
179.133, 0.253267
179.2, 0.255186
179.267, 0.257247
179.333, 0.257804
179.4, 0.255907
179.467, 0.25284
179.533, 0.251067
179.6, 0.249481
179.667, 0.248173
179.733, 0.246598
179.8, 0.242985
179.867, 0.239369
179.933, 0.236705
180, 0.231695
180.067, 0.226882
180.133, 0.224707
180.2, 0.221086
180.267, 0.21753
180.333, 0.216173
180.4, 0.214506
180.467, 0.210823
180.533, 0.208215
180.6, 0.204057
180.667, 0.2008
180.733, 0.197509
180.8, 0.197539
180.867, 0.197723
180.933, 0.198152
181, 0.198668
181.067, 0.198876
181.133, 0.198774
181.2, 0.197944
181.267, 0.198287
181.333, 0.197339
181.4, 0.197704
181.467, 0.197555
181.533, 0.197244
181.6, 0.197179
181.667, 0.197466
181.733, 0.197404
181.8, 0.198433
181.867, 0.2014
181.933, 0.203238
182, 0.20677
182.067, 0.209631
182.133, 0.211031
182.2, 0.213717
